Name,Rating,Rating Count,Detailed Ratings,Price Category,Address,Lat,Lon,ZipCode
Tu Sabor Latino Restaurant,3,7,"{'Rating 5 ': 3.0, 'Rating 4 ': 0.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 3.0}",,"3881 Broadway, New York, NY 10032",40.8375901,-73.9430314,10032
The Original Buddha Bodai Kosher Vegetarian Restaurant 🥬 佛菩提,4.4,1903,"{'Rating 5 ': 1265.0, 'Rating 4 ': 338.0, 'Rating 3 ': 136.0, 'Rating 2 ': 61.0, 'Rating 1 ': 103.0}",1,"5 Mott St, New York, NY 10013",40.7138868,-73.9987982,10013
La Fortuna Mexican Restaurant,4.7,51,"{'Rating 5 ': 43.0, 'Rating 4 ': 4.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 1.0}",2,"2047 Richmond Terrace, Staten Island, NY 10302",40.640462,-74.1312001,10302
"""El Macho"" Taquería & Restaurant",4.6,302,"{'Rating 5 ': 249.0, 'Rating 4 ': 26.0, 'Rating 3 ': 9.0, 'Rating 2 ': 5.0, 'Rating 1 ': 13.0}",2,"402 Harrison Ave, Harrison, NJ 07029",40.7467498,-74.1559633,07029
Melanie's Restaurant,4.3,433,"{'Rating 5 ': 261.0, 'Rating 4 ': 93.0, 'Rating 3 ': 36.0, 'Rating 2 ': 17.0, 'Rating 1 ': 26.0}",1,"675 Mt Prospect Ave, Newark, NJ 07104",40.7750105,-74.1656891,07104
Aroma De Cafe Restaurant & Bakery,4.5,473,"{'Rating 5 ': 336.0, 'Rating 4 ': 75.0, 'Rating 3 ': 28.0, 'Rating 2 ': 9.0, 'Rating 1 ': 25.0}",1,"86 Passaic St, Garfield, NJ 07026",40.866112,-74.1058208,07026
Primabel Bar & Restaurant,4.4,310,"{'Rating 5 ': 196.0, 'Rating 4 ': 66.0, 'Rating 3 ': 27.0, 'Rating 2 ': 10.0, 'Rating 1 ': 11.0}",2,"18 Hensler St, Newark, NJ 07105",40.7261622,-74.1525423,07105
Bèl Nègès Restaurant,3.6,7,"{'Rating 5 ': 4.0, 'Rating 4 ': 0.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 2.0}",1,"2180 Bedford Ave, Brooklyn, NY 11226",40.6508651,-73.9560281,11226
Lurin Restaurant,4,62,"{'Rating 5 ': 34.0, 'Rating 4 ': 10.0, 'Rating 3 ': 7.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",,"304 Frank E Rodgers Blvd N, Harrison, NJ 07029",40.7488462,-74.1570605,07029
Tacombi,4.4,802,"{'Rating 5 ': 514.0, 'Rating 4 ': 165.0, 'Rating 3 ': 60.0, 'Rating 2 ': 29.0, 'Rating 1 ': 34.0}",2,"74 Broad St, New York, NY 10004",40.7046878,-74.0116672,10004
Angelos Deli & Restaurant,3.6,37,"{'Rating 5 ': 20.0, 'Rating 4 ': 4.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 10.0}",,"159 Union St, Hackensack, NJ 07601",40.8835857,-74.04686,07601
Las Esperanzas,4.3,167,"{'Rating 5 ': 109.0, 'Rating 4 ': 27.0, 'Rating 3 ': 14.0, 'Rating 2 ': 2.0, 'Rating 1 ': 15.0}",1,"1738 John F. Kennedy Blvd, Jersey City, NJ 07305",40.7001418,-74.0941978,07305
La Parada Dominicana Restaurant,4.1,574,"{'Rating 5 ': 313.0, 'Rating 4 ': 112.0, 'Rating 3 ': 71.0, 'Rating 2 ': 25.0, 'Rating 1 ': 53.0}",1,"275 Park Ave, Newark, NJ 07107",40.7594586,-74.1872414,07107
RESTAURANT EL MAGUEY,3.9,157,"{'Rating 5 ': 90.0, 'Rating 4 ': 26.0, 'Rating 3 ': 10.0, 'Rating 2 ': 5.0, 'Rating 1 ': 26.0}",1,"3917 4th Ave, Brooklyn, NY 11232",40.6521762,-74.0063691,11232
"Lorenzo’s Restaurant, Bar & Cabaret",4.3,493,"{'Rating 5 ': 302.0, 'Rating 4 ': 108.0, 'Rating 3 ': 40.0, 'Rating 2 ': 21.0, 'Rating 1 ': 22.0}",2,"1100 South Ave, Staten Island, NY 10314",40.6148942,-74.1767925,10314
Tu Pais Newark Restaurant,4.1,202,"{'Rating 5 ': 113.0, 'Rating 4 ': 40.0, 'Rating 3 ': 21.0, 'Rating 2 ': 3.0, 'Rating 1 ': 25.0}",,"618 Broadway, Newark, NJ 07104",40.7716276,-74.1623464,07104
Avila’s Taqueria & Restaurant,4.5,91,"{'Rating 5 ': 68.0, 'Rating 4 ': 11.0, 'Rating 3 ': 6.0, 'Rating 2 ': 0.0, 'Rating 1 ': 6.0}",,"6611 Park Ave, West New York, NJ 07093",40.7904833,-74.0052837,07093
Amanecer Restaurant And Lounge,4.2,94,"{'Rating 5 ': 61.0, 'Rating 4 ': 9.0, 'Rating 3 ': 13.0, 'Rating 2 ': 2.0, 'Rating 1 ': 9.0}",2,"3666 Broadway, New York, NY 10031",40.8304975,-73.9471872,10031
Curry Heights,4.1,652,"{'Rating 5 ': 351.0, 'Rating 4 ': 134.0, 'Rating 3 ': 74.0, 'Rating 2 ': 40.0, 'Rating 1 ': 53.0}",2,"151 Remsen St, Brooklyn, NY 11201",40.6936496,-73.9922409,11201
Koloman,4.4,267,"{'Rating 5 ': 185.0, 'Rating 4 ': 36.0, 'Rating 3 ': 20.0, 'Rating 2 ': 11.0, 'Rating 1 ': 15.0}",1,"16 W 29th St, New York, NY 10001",40.7456687,-73.9880941,10001
Dominick's Restaurant & Bar - Al Di La Caterers,4.3,506,"{'Rating 5 ': 343.0, 'Rating 4 ': 73.0, 'Rating 3 ': 31.0, 'Rating 2 ': 23.0, 'Rating 1 ': 36.0}",2,"1 Hoboken Rd, East Rutherford, NJ 07073",40.8336441,-74.0893822,07073
Teros Restaurant,4.3,338,"{'Rating 5 ': 209.0, 'Rating 4 ': 69.0, 'Rating 3 ': 29.0, 'Rating 2 ': 11.0, 'Rating 1 ': 20.0}",2,"224 Ridge Rd, Lyndhurst, NJ 07071",40.8108388,-74.1166663,07071
ROSALES RESTAURANT,4,35,"{'Rating 5 ': 21.0, 'Rating 4 ': 5.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 6.0}",,"158 Market St, Passaic, NJ 07055",40.8669986,-74.1169005,07055
Tú Cocina Restaurant and Grill LLC,4,129,"{'Rating 5 ': 74.0, 'Rating 4 ': 25.0, 'Rating 3 ': 8.0, 'Rating 2 ': 3.0, 'Rating 1 ': 19.0}",1,"214 Essex St, Hackensack, NJ 07601",40.880517,-74.053191,07601
Golden Krust Caribbean Restaurant,3.6,168,"{'Rating 5 ': 76.0, 'Rating 4 ': 26.0, 'Rating 3 ': 24.0, 'Rating 2 ': 11.0, 'Rating 1 ': 31.0}",1,"70 W 125th St, New York, NY 10027",40.8072463,-73.9449257,10027
Istanbul Bay,4.3,975,"{'Rating 5 ': 642.0, 'Rating 4 ': 161.0, 'Rating 3 ': 47.0, 'Rating 2 ': 27.0, 'Rating 1 ': 98.0}",2,"8002 5th Ave, Brooklyn, NY 11209",40.625769,-74.0243188,11209
El Sazon Mexican Restaurant,4.7,59,"{'Rating 5 ': 44.0, 'Rating 4 ': 13.0, 'Rating 3 ': 2.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",2,"454 Monroe St, Passaic, NJ 07055",40.862508,-74.1353279,07055
Amanda's,4.5,682,"{'Rating 5 ': 466.0, 'Rating 4 ': 147.0, 'Rating 3 ': 41.0, 'Rating 2 ': 12.0, 'Rating 1 ': 16.0}",3,"908 Washington St A, Hoboken, NJ 07030",40.7476512,-74.0281186,07030
Twist,4.6,306,"{'Rating 5 ': 227.0, 'Rating 4 ': 49.0, 'Rating 3 ': 15.0, 'Rating 2 ': 6.0, 'Rating 1 ': 9.0}",3,"4202 3rd Ave, Brooklyn, NY 11232",40.6522977,-74.0103947,11232
Sebas Restaurant and Bakery,4.2,191,"{'Rating 5 ': 123.0, 'Rating 4 ': 32.0, 'Rating 3 ': 14.0, 'Rating 2 ': 4.0, 'Rating 1 ': 18.0}",2,"175 Main St, Ridgefield Park, NJ 07660",40.8559399,-74.024998,07660
Sushi Boy Japanese restaurant,4.2,175,"{'Rating 5 ': 125.0, 'Rating 4 ': 14.0, 'Rating 3 ': 7.0, 'Rating 2 ': 6.0, 'Rating 1 ': 23.0}",2,"515 Midland Ave, Garfield, NJ 07026",40.8818764,-74.1010612,07026
Seng Seafood Restaurant,4.2,116,"{'Rating 5 ': 56.0, 'Rating 4 ': 36.0, 'Rating 3 ': 16.0, 'Rating 2 ': 4.0, 'Rating 1 ': 4.0}",,"39 E Broadway 2nd FL, New York, NY 10002",40.7134389,-73.9961984,10002
Laico's,4.6,688,"{'Rating 5 ': 508.0, 'Rating 4 ': 120.0, 'Rating 3 ': 29.0, 'Rating 2 ': 12.0, 'Rating 1 ': 19.0}",2,"67 Terhune Ave, Jersey City, NJ 07305",40.7032457,-74.0950441,07305
Rapin Fritura Restaurant Newark,3.7,19,"{'Rating 5 ': 10.0, 'Rating 4 ': 3.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 5.0}",2,"55 Broadway, Newark, NJ 07104",40.7520217,-74.1703969,07104
Dairy Palace,4.5,351,"{'Rating 5 ': 262.0, 'Rating 4 ': 41.0, 'Rating 3 ': 22.0, 'Rating 2 ': 11.0, 'Rating 1 ': 15.0}",2,"2216 Victory Blvd, Staten Island, NY 10314",40.611992,-74.1369568,10314
Francesca Chinese Restaurant,4.1,111,"{'Rating 5 ': 57.0, 'Rating 4 ': 30.0, 'Rating 3 ': 9.0, 'Rating 2 ': 4.0, 'Rating 1 ': 11.0}",,"2411 Bergenline Ave, Union City, NJ 07087",40.768038,-74.0323551,07087
Ñaños593 Restaurant & Grill,4.1,224,"{'Rating 5 ': 149.0, 'Rating 4 ': 25.0, 'Rating 3 ': 9.0, 'Rating 2 ': 8.0, 'Rating 1 ': 33.0}",2,"4114 Park Ave, Weehawken, NJ 07086",40.7749856,-74.0199824,07086
Pita Bowl- Restaurant,4.5,163,"{'Rating 5 ': 127.0, 'Rating 4 ': 14.0, 'Rating 3 ': 6.0, 'Rating 2 ': 3.0, 'Rating 1 ': 13.0}",2,"174 Washington Ave, Nutley, NJ 07110",40.8118702,-74.1446742,07110
"Max's Restaurant Jersey City, Cuisine of the Philippines",4.3,754,"{'Rating 5 ': 422.0, 'Rating 4 ': 204.0, 'Rating 3 ': 65.0, 'Rating 2 ': 34.0, 'Rating 1 ': 29.0}",2,"687 Newark Ave, Jersey City, NJ 07306",40.7347374,-74.0601903,07306
Little Italy Pizzeria & Restaurant,4.2,120,"{'Rating 5 ': 80.0, 'Rating 4 ': 12.0, 'Rating 3 ': 8.0, 'Rating 2 ': 6.0, 'Rating 1 ': 14.0}",2,"27 Ridgefield Ave #2233, Ridgefield Park, NJ 07660",40.8482099,-74.0266594,07660
Jai Dee Thai Brooklyn,4.3,172,"{'Rating 5 ': 110.0, 'Rating 4 ': 37.0, 'Rating 3 ': 10.0, 'Rating 2 ': 4.0, 'Rating 1 ': 11.0}",1,"420 7th Ave, Brooklyn, NY 11215",40.6641076,-73.9841072,11215
Aldys Restaurant,4.8,85,"{'Rating 5 ': 76.0, 'Rating 4 ': 7.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 2.0}",,"804 8th St, Union City, NJ 07087",40.759136,-74.0437191,07087
Blue Corn Restaurant,5,43,"{'Rating 5 ': 43.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",2,"6916 18th Ave, Brooklyn, NY 11204",40.6165779,-73.9930462,11204
La Isla,4.2,109,"{'Rating 5 ': 70.0, 'Rating 4 ': 19.0, 'Rating 3 ': 4.0, 'Rating 2 ': 4.0, 'Rating 1 ': 12.0}",1,"738 West Side Ave, Jersey City, NJ 07306",40.7255159,-74.0770953,07306
Chef Chan Restaurant,4.4,206,"{'Rating 5 ': 153.0, 'Rating 4 ': 21.0, 'Rating 3 ': 14.0, 'Rating 2 ': 2.0, 'Rating 1 ': 16.0}",1,"238 Paterson Ave, East Rutherford, NJ 07073",40.8335905,-74.0974481,07073
Sol-Mar Restaurant,4.4,1940,"{'Rating 5 ': 1330.0, 'Rating 4 ': 366.0, 'Rating 3 ': 112.0, 'Rating 2 ': 46.0, 'Rating 1 ': 86.0}",2,"267 Ferry St, Newark, NJ 07105",40.7283346,-74.152522,07105
Castillo Restaurant,4,330,"{'Rating 5 ': 173.0, 'Rating 4 ': 71.0, 'Rating 3 ': 29.0, 'Rating 2 ': 14.0, 'Rating 1 ': 43.0}",2,"4020 5th Ave, Brooklyn, NY 11232",40.6503872,-74.0050513,11232
Cocina Latina Restaurant,4.1,166,"{'Rating 5 ': 103.0, 'Rating 4 ': 26.0, 'Rating 3 ': 15.0, 'Rating 2 ': 0.0, 'Rating 1 ': 22.0}",1,"4986 Broadway, New York, NY 10034",40.8681592,-73.9190507,10034
218,4.2,163,"{'Rating 5 ': 93.0, 'Rating 4 ': 38.0, 'Rating 3 ': 14.0, 'Rating 2 ': 3.0, 'Rating 1 ': 15.0}",1,"218 Grand St, New York, NY 10013",40.718997,-73.995823,10013
Los Jarritos,4,101,"{'Rating 5 ': 61.0, 'Rating 4 ': 13.0, 'Rating 3 ': 8.0, 'Rating 2 ': 1.0, 'Rating 1 ': 18.0}",,"161 3rd St, Elizabeth, NJ 07206",40.653401,-74.1885086,07206
Mi Guatemala Restaurant,4.7,27,"{'Rating 5 ': 22.0, 'Rating 4 ': 3.0, 'Rating 3 ': 0.0, 'Rating 2 ': 2.0, 'Rating 1 ': 0.0}",,"5018 Bergenline Ave, West New York, NJ 07093",40.7831384,-74.020407,07093
Alfaro’s Restaurant,4.2,37,"{'Rating 5 ': 24.0, 'Rating 4 ': 7.0, 'Rating 3 ': 1.0, 'Rating 2 ': 1.0, 'Rating 1 ': 4.0}",,"8125 Bergenline Ave, North Bergen, NJ 07047",40.8034643,-74.0055736,07047
El Olivo Restaurant & Cafe,4.1,208,"{'Rating 5 ': 125.0, 'Rating 4 ': 32.0, 'Rating 3 ': 20.0, 'Rating 2 ': 9.0, 'Rating 1 ': 22.0}",1,"12 E Columbia Ave, Palisades Park, NJ 07650",40.8423458,-74.001187,07650
Lori Tavola Calda Restaurant & Catering,5,8,"{'Rating 5 ': 8.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",,"80 Centre St, Nutley, NJ 07110",40.8108555,-74.149847,07110
Chili's Grill & Bar,3.9,1952,"{'Rating 5 ': 928.0, 'Rating 4 ': 479.0, 'Rating 3 ': 206.0, 'Rating 2 ': 112.0, 'Rating 1 ': 227.0}",2,"700 Plaza Dr, Secaucus, NJ 07094",40.786728,-74.045584,07094
Mi Quisqueya,4.3,368,"{'Rating 5 ': 246.0, 'Rating 4 ': 58.0, 'Rating 3 ': 21.0, 'Rating 2 ': 10.0, 'Rating 1 ': 33.0}",1,"365 Broadway, Bayonne, NJ 07002",40.6594597,-74.1222006,07002
Upside Craft Burger,4.5,1091,"{'Rating 5 ': 842.0, 'Rating 4 ': 120.0, 'Rating 3 ': 57.0, 'Rating 2 ': 21.0, 'Rating 1 ': 51.0}",2,"4621 13th Ave, Brooklyn, NY 11219",40.6361688,-73.9906403,11219
Kings Arms Diner,4,882,"{'Rating 5 ': 408.0, 'Rating 4 ': 255.0, 'Rating 3 ': 120.0, 'Rating 2 ': 38.0, 'Rating 1 ': 61.0}",1,"500 Forest Ave, Staten Island, NY 10310",40.630286,-74.1068823,10310
Bettie's Restaurant,4.2,83,"{'Rating 5 ': 56.0, 'Rating 4 ': 10.0, 'Rating 3 ': 3.0, 'Rating 2 ': 4.0, 'Rating 1 ': 10.0}",,"579 West Side Ave, Jersey City, NJ 07304",40.7207266,-74.0816767,07304
Trinity Place,4.4,1314,"{'Rating 5 ': 760.0, 'Rating 4 ': 365.0, 'Rating 3 ': 120.0, 'Rating 2 ': 37.0, 'Rating 1 ': 32.0}",2,"115 Broadway, New York, NY 10006",40.708882,-74.0114326,10006
"BUNSIKNARA PLUS | Korean Restaurant in Little Ferry, NJ",4.6,301,"{'Rating 5 ': 246.0, 'Rating 4 ': 22.0, 'Rating 3 ': 14.0, 'Rating 2 ': 6.0, 'Rating 1 ': 13.0}",2,"260 Bergen Turnpike Suite 3, Little Ferry, NJ 07643",40.8551179,-74.0343587,07643
Maddy Rose Restaurant at Liberty House,3.5,18,"{'Rating 5 ': 10.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 5.0, 'Rating 1 ': 3.0}",,"76 Audrey Zapp Dr Floor 1, Jersey City, NJ 07305",40.7092337,-74.0399722,07305
Honest Restaurant Clifton,3.8,376,"{'Rating 5 ': 212.0, 'Rating 4 ': 49.0, 'Rating 3 ': 23.0, 'Rating 2 ': 15.0, 'Rating 1 ': 77.0}",2,"60 Main Ave, Clifton, NJ 07014",40.8285317,-74.1419492,07014
Danna Restaurant,4.4,26,"{'Rating 5 ': 21.0, 'Rating 4 ': 1.0, 'Rating 3 ': 0.0, 'Rating 2 ': 2.0, 'Rating 1 ': 2.0}",,"8214 John F. Kennedy Blvd, North Bergen, NJ 07047",40.805912,-74.0096124,07047
Los Bravos Restaurant 3rd St.,3.6,10,"{'Rating 5 ': 6.0, 'Rating 4 ': 0.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 3.0}",,"127 3rd St, Passaic, NJ 07055",40.8660095,-74.1161382,07055
El Alazan Bar Restaurant,4.9,154,"{'Rating 5 ': 150.0, 'Rating 4 ': 2.0, 'Rating 3 ': 0.0, 'Rating 2 ': 1.0, 'Rating 1 ': 1.0}",2,"252 Main St, Hackensack, NJ 07601",40.8861686,-74.0414361,07601
Los Primos,3.9,428,"{'Rating 5 ': 223.0, 'Rating 4 ': 84.0, 'Rating 3 ': 44.0, 'Rating 2 ': 15.0, 'Rating 1 ': 62.0}",1,"704 Grand St, Brooklyn, NY 11211",40.711468,-73.9445361,11211
The Williamsburg Restaurant,4.2,125,"{'Rating 5 ': 73.0, 'Rating 4 ': 23.0, 'Rating 3 ': 14.0, 'Rating 2 ': 8.0, 'Rating 1 ': 7.0}",,"96 Wythe Ave, Brooklyn, NY 11249",40.7216011,-73.9588991,11249
Tequila Restaurant,4.8,25,"{'Rating 5 ': 21.0, 'Rating 4 ': 3.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",2,"8321 5th Ave, Brooklyn, NY 11209",40.6229339,-74.0250892,11209
Boon Thai,4,127,"{'Rating 5 ': 73.0, 'Rating 4 ': 24.0, 'Rating 3 ': 9.0, 'Rating 2 ': 4.0, 'Rating 1 ': 17.0}",2,"681 Manhattan Ave, Brooklyn, NY 11222",40.724984,-73.95168,11222
809 Restaurant,3.9,127,"{'Rating 5 ': 68.0, 'Rating 4 ': 26.0, 'Rating 3 ': 10.0, 'Rating 2 ': 1.0, 'Rating 1 ': 22.0}",2,"61 Market St, Passaic, NJ 07055",40.8632674,-74.1167213,07055
Jorge's,3.7,471,"{'Rating 5 ': 218.0, 'Rating 4 ': 100.0, 'Rating 3 ': 44.0, 'Rating 2 ': 16.0, 'Rating 1 ': 93.0}",1,"688 Seneca Ave, Queens, NY 11385",40.7027894,-73.9081067,11385
Punto Paisa Piqueteadero Colombian Restaurant,4,310,"{'Rating 5 ': 189.0, 'Rating 4 ': 40.0, 'Rating 3 ': 25.0, 'Rating 2 ': 12.0, 'Rating 1 ': 44.0}",2,"293 Ridge Rd, North Arlington, NJ 07031",40.7910135,-74.1316931,07031
PortuCale Restaurant & Bar,4.5,1022,"{'Rating 5 ': 704.0, 'Rating 4 ': 211.0, 'Rating 3 ': 51.0, 'Rating 2 ': 28.0, 'Rating 1 ': 28.0}",2,"129 Elm St, Newark, NJ 07105",40.72857,-74.165474,07105
Mi Bella Colombia,4.2,265,"{'Rating 5 ': 163.0, 'Rating 4 ': 40.0, 'Rating 3 ': 30.0, 'Rating 2 ': 7.0, 'Rating 1 ': 25.0}",1,"4512 Bergenline Ave, Union City, NJ 07087",40.779618,-74.0231828,07087
The Original Mr. Bruno's Pizzeria & Restaurant,4.1,657,"{'Rating 5 ': 384.0, 'Rating 4 ': 120.0, 'Rating 3 ': 58.0, 'Rating 2 ': 31.0, 'Rating 1 ': 64.0}",2,"439 Valley Brook Ave, Lyndhurst, NJ 07071",40.8122576,-74.1221341,07071
Sauce Restaurant,4.3,1064,"{'Rating 5 ': 654.0, 'Rating 4 ': 205.0, 'Rating 3 ': 94.0, 'Rating 2 ': 54.0, 'Rating 1 ': 57.0}",2,"78 Rivington St, New York, NY 10002",40.7204716,-73.9893263,10002
Antique Garage Soho,4.3,913,"{'Rating 5 ': 536.0, 'Rating 4 ': 229.0, 'Rating 3 ': 83.0, 'Rating 2 ': 21.0, 'Rating 1 ': 44.0}",2,"41 Mercer St, New York, NY 10013",40.7215214,-74.0014305,10013
Porto Leggero,4.4,707,"{'Rating 5 ': 446.0, 'Rating 4 ': 163.0, 'Rating 3 ': 48.0, 'Rating 2 ': 26.0, 'Rating 1 ': 24.0}",3,"185 Hudson St, Jersey City, NJ 07311",40.7183598,-74.0345032,07311
Abdullah,3.4,205,"{'Rating 5 ': 86.0, 'Rating 4 ': 30.0, 'Rating 3 ': 21.0, 'Rating 2 ': 18.0, 'Rating 1 ': 50.0}",1,"91 Church Ave, Brooklyn, NY 11218",40.6428051,-73.9799299,11218
Golden Krust Caribbean Restaurant,3.6,43,"{'Rating 5 ': 20.0, 'Rating 4 ': 7.0, 'Rating 3 ': 4.0, 'Rating 2 ': 2.0, 'Rating 1 ': 10.0}",1,"86 E 98th St, Brooklyn, NY 11212",40.6644829,-73.9227116,11212
Golden Eagle Restaurant,3.8,33,"{'Rating 5 ': 20.0, 'Rating 4 ': 2.0, 'Rating 3 ': 3.0, 'Rating 2 ': 0.0, 'Rating 1 ': 8.0}",2,"515 Kearny Ave, Kearny, NJ 07032",40.7686347,-74.1463928,07032
Pio Pio Cafe & Restaurant 63,4.1,409,"{'Rating 5 ': 231.0, 'Rating 4 ': 82.0, 'Rating 3 ': 37.0, 'Rating 2 ': 15.0, 'Rating 1 ': 44.0}",1,"6300 Hudson Ave, West New York, NJ 07093",40.7900769,-74.0101226,07093
AJ Shanghai Restaurant,4.3,194,"{'Rating 5 ': 128.0, 'Rating 4 ': 35.0, 'Rating 3 ': 13.0, 'Rating 2 ': 5.0, 'Rating 1 ': 13.0}",1,"775 Riverside Ave, Lyndhurst, NJ 07071",40.8055781,-74.135385,07071
SAINT RESTAURANT BAR & SPEAKEASY,4.5,647,"{'Rating 5 ': 546.0, 'Rating 4 ': 20.0, 'Rating 3 ': 16.0, 'Rating 2 ': 17.0, 'Rating 1 ': 48.0}",3,"136 2nd Ave, New York, NY 10003",40.7286979,-73.9872499,10003
Akwaaba Restaurant,4.4,170,"{'Rating 5 ': 118.0, 'Rating 4 ': 26.0, 'Rating 3 ': 15.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",,"604 Parkside Ave, Brooklyn, NY 11226",40.6559409,-73.953322,11226
El Pollo Restaurant & Bar,4.2,1024,"{'Rating 5 ': 575.0, 'Rating 4 ': 237.0, 'Rating 3 ': 106.0, 'Rating 2 ': 42.0, 'Rating 1 ': 64.0}",1,"560 Richmond Rd, Staten Island, NY 10304",40.6129713,-74.0872433,10304
Rice & Beans,3.9,118,"{'Rating 5 ': 62.0, 'Rating 4 ': 23.0, 'Rating 3 ': 10.0, 'Rating 2 ': 7.0, 'Rating 1 ': 16.0}",2,"234 4th Ave, Brooklyn, NY 11215",40.6770539,-73.9835776,11215
Lugo's Restaurant & Lounge,4.5,443,"{'Rating 5 ': 312.0, 'Rating 4 ': 79.0, 'Rating 3 ': 29.0, 'Rating 2 ': 4.0, 'Rating 1 ': 19.0}",2,"10-89 Cypress Ave, Queens, NY 11385",40.696432,-73.8999544,11385
Lakruwana Restaurant,4.6,860,"{'Rating 5 ': 639.0, 'Rating 4 ': 128.0, 'Rating 3 ': 51.0, 'Rating 2 ': 21.0, 'Rating 1 ': 21.0}",2,"668 Bay St, Staten Island, NY 10304",40.6257501,-74.0753052,10304
Mi Casa,4.3,399,"{'Rating 5 ': 258.0, 'Rating 4 ': 73.0, 'Rating 3 ': 22.0, 'Rating 2 ': 7.0, 'Rating 1 ': 39.0}",1,"372 Communipaw Ave, Jersey City, NJ 07304",40.7122007,-74.0632807,07304
La Reggia,4.5,363,"{'Rating 5 ': 255.0, 'Rating 4 ': 68.0, 'Rating 3 ': 23.0, 'Rating 2 ': 5.0, 'Rating 1 ': 12.0}",2,"40 Wood Ave, Secaucus, NJ 07094",40.7972888,-74.0635177,07094
A Gusto,3.9,233,"{'Rating 5 ': 136.0, 'Rating 4 ': 31.0, 'Rating 3 ': 17.0, 'Rating 2 ': 8.0, 'Rating 1 ': 41.0}",2,"1450 Fulton St, Brooklyn, NY 11216",40.6798605,-73.9428525,11216
Brasero Chicken Restaurant,4.3,46,"{'Rating 5 ': 35.0, 'Rating 4 ': 2.0, 'Rating 3 ': 4.0, 'Rating 2 ': 0.0, 'Rating 1 ': 5.0}",1,"300 Passaic St, Passaic, NJ 07055",40.8610857,-74.1223381,07055
Clifton Thai Restaurant,4.5,642,"{'Rating 5 ': 476.0, 'Rating 4 ': 81.0, 'Rating 3 ': 29.0, 'Rating 2 ': 17.0, 'Rating 1 ': 39.0}",1,"239 Parker Ave, Clifton, NJ 07011",40.8759589,-74.1239998,07011
Rocio's Restaurant,3.8,55,"{'Rating 5 ': 31.0, 'Rating 4 ': 7.0, 'Rating 3 ': 4.0, 'Rating 2 ': 3.0, 'Rating 1 ': 10.0}",2,"115 Tonnelle Ave, Jersey City, NJ 07306",40.7351185,-74.0672081,07306
Rocky's. Pizzeria & Restaurant,4.3,181,"{'Rating 5 ': 118.0, 'Rating 4 ': 31.0, 'Rating 3 ': 13.0, 'Rating 2 ': 7.0, 'Rating 1 ': 12.0}",1,"420 Franklin Ave, Nutley, NJ 07110",40.8212779,-74.1577992,07110
Castillo Restaurant,4.4,178,"{'Rating 5 ': 120.0, 'Rating 4 ': 35.0, 'Rating 3 ': 6.0, 'Rating 2 ': 4.0, 'Rating 1 ': 13.0}",1,"68 Market St, Passaic, NJ 07055",40.8635965,-74.116387,07055
sky restaurant,4.1,48,"{'Rating 5 ': 30.0, 'Rating 4 ': 7.0, 'Rating 3 ': 4.0, 'Rating 2 ': 2.0, 'Rating 1 ': 5.0}",,"50 Kenny Pl, Saddle Brook, NJ 07663",40.902692,-74.1029435,07663
First Oasis Restaurant,4.5,160,"{'Rating 5 ': 122.0, 'Rating 4 ': 18.0, 'Rating 3 ': 8.0, 'Rating 2 ': 0.0, 'Rating 1 ': 12.0}",2,"9218 4th Ave, Brooklyn, NY 11209",40.6180065,-74.0305975,11209
New Asha Sri Lanka Restaurant,4.7,348,"{'Rating 5 ': 289.0, 'Rating 4 ': 35.0, 'Rating 3 ': 10.0, 'Rating 2 ': 8.0, 'Rating 1 ': 6.0}",1,"322 Victory Blvd, Staten Island, NY 10301",40.6341992,-74.085324,10301
Los Arcos Restaurant,3.7,358,"{'Rating 5 ': 172.0, 'Rating 4 ': 68.0, 'Rating 3 ': 31.0, 'Rating 2 ': 19.0, 'Rating 1 ': 68.0}",2,"305 Monroe St, Passaic, NJ 07055",40.8644444,-74.1269444,07055
